fecha,ubigeo,cunamas_diurno,cunamas_familias,juntos_afiliados,juntos_abonados,foncodes_usuarios,foncodes_proyectos_culminados,foncodes_proyectos_ejecucion,haku_winay_ejecucion,haku_winay_culminados,pension65_usuarios,qali_warma_ninos,qali_warma_instituciones,contigo_usuarios,pais_tambos,pais_atenciones,pais_beneficiarios
20240831,120112,0.0,19.0,72.0,70.0,,,,0.0,400.0,175.0,133.0,13.0,8.0,,,
20240831,120113,0.0,75.0,86.0,83.0,1640.0,,2.0,400.0,0.0,252.0,170.0,19.0,4.0,,,
20240831,120114,132.0,824.0,631.0,540.0,,,,,,1476.0,11146.0,69.0,227.0,,,
20240831,120116,0.0,98.0,86.0,85.0,,,,,,158.0,166.0,5.0,4.0,,,
20240831,120117,32.0,0.0,101.0,79.0,,,,,,160.0,681.0,7.0,29.0,,,
20240831,120119,103.0,113.0,460.0,418.0,,,,,,696.0,2553.0,19.0,67.0,,,
20240831,120120,0.0,19.0,53.0,50.0,,,,,,80.0,104.0,6.0,5.0,,,
20240831,120121,96.0,61.0,218.0,200.0,,,,,,453.0,1875.0,19.0,24.0,,,
20240831,120122,,,66.0,62.0,,,,,,106.0,350.0,14.0,4.0,,,
20240831,120124,0.0,193.0,499.0,490.0,1640.0,,2.0,400.0,480.0,711.0,956.0,66.0,4.0,1.0,816.0,582.0
20240831,120125,124.0,0.0,153.0,147.0,,,,,,327.0,1907.0,10.0,65.0,,,
20240831,120126,0.0,185.0,307.0,297.0,,,,0.0,509.0,455.0,794.0,24.0,12.0,1.0,2140.0,338.0
20240831,120127,0.0,91.0,52.0,50.0,,,,,,79.0,170.0,7.0,3.0,,,
20240831,120128,59.0,80.0,134.0,129.0,,,,,,160.0,855.0,12.0,24.0,1.0,853.0,760.0
20240831,120129,64.0,0.0,130.0,111.0,,,,,,285.0,1430.0,12.0,54.0,,,
20240831,120130,100.0,0.0,95.0,91.0,,,,,,198.0,1551.0,13.0,15.0,,,
20240831,120132,40.0,0.0,126.0,125.0,,,,,,175.0,606.0,10.0,21.0,,,
20240831,120133,80.0,276.0,551.0,516.0,,,,,,860.0,3553.0,35.0,56.0,,,
20240831,120134,68.0,0.0,402.0,352.0,,,,,,319.0,2318.0,14.0,34.0,,,
20240831,120135,0.0,169.0,563.0,549.0,,,,0.0,1234.0,636.0,1218.0,83.0,20.0,1.0,1918.0,211.0
20240831,120136,0.0,58.0,36.0,36.0,,,,,,106.0,563.0,4.0,5.0,,,
20240831,120201,92.0,0.0,171.0,164.0,,,,,,202.0,2627.0,24.0,21.0,,,
20240831,120202,24.0,0.0,112.0,108.0,,,,,,201.0,349.0,8.0,4.0,,,
20240831,120203,0.0,169.0,375.0,364.0,0.0,2.0,,0.0,817.0,512.0,1017.0,62.0,4.0,1.0,252.0,110.0
20240831,120204,0.0,106.0,196.0,195.0,,,,0.0,460.0,237.0,548.0,18.0,30.0,,,
20240831,120205,0.0,88.0,154.0,151.0,,,,0.0,410.0,174.0,330.0,17.0,1.0,1.0,579.0,290.0
20240831,120206,0.0,259.0,418.0,403.0,1640.0,,2.0,400.0,0.0,464.0,1002.0,56.0,5.0,,,
20240831,120207,0.0,58.0,64.0,61.0,,,,,,71.0,148.0,9.0,9.0,,,
20240831,120208,16.0,0.0,22.0,22.0,,,,,,88.0,209.0,5.0,14.0,,,
20240831,120209,0.0,90.0,119.0,116.0,,,,,,153.0,273.0,18.0,2.0,1.0,1250.0,481.0
20240831,120210,52.0,0.0,76.0,71.0,,,,,,211.0,720.0,14.0,20.0,,,
20240831,120211,16.0,0.0,43.0,40.0,,,,,,69.0,135.0,6.0,8.0,,,
20240831,120212,0.0,9.0,43.0,40.0,,,,,,91.0,177.0,2.0,6.0,,,
20240831,120213,40.0,29.0,106.0,103.0,,,,,,169.0,763.0,9.0,14.0,,,
20240831,120214,0.0,186.0,150.0,148.0,1680.0,,2.0,410.0,0.0,368.0,881.0,29.0,42.0,,,
20240831,120215,0.0,14.0,49.0,46.0,,,,,,124.0,275.0,5.0,2.0,,,
20240831,120301,37.0,60.0,298.0,254.0,,,,,,934.0,3563.0,57.0,157.0,,,
20240831,120302,193.0,638.0,1438.0,1295.0,,,,0.0,423.0,2024.0,12411.0,276.0,289.0,,,
20240831,120303,99.0,662.0,1478.0,1331.0,,,,0.0,862.0,2031.0,8871.0,215.0,294.0,1.0,2032.0,277.0
20240831,120304,0.0,101.0,122.0,117.0,1804.0,,2.0,440.0,0.0,529.0,827.0,42.0,90.0,,,
20240831,120305,102.0,101.0,360.0,316.0,,,,,,835.0,3768.0,58.0,215.0,,,
20240831,120306,0.0,63.0,27.0,27.0,1352.0,,2.0,330.0,0.0,82.0,248.0,17.0,35.0,,,
20240831,120401,108.0,6.0,216.0,208.0,,,,,,210.0,4431.0,22.0,37.0,,,
20240831,120402,28.0,63.0,213.0,209.0,,,,,,312.0,770.0,31.0,41.0,,,
20240831,120403,20.0,168.0,135.0,131.0,,,,,,382.0,846.0,19.0,31.0,1.0,511.0,395.0
20240831,120404,0.0,12.0,12.0,12.0,,,,,,38.0,89.0,5.0,1.0,,,
20240831,120405,0.0,19.0,27.0,26.0,,,,,,48.0,281.0,8.0,1.0,,,
20240831,120406,0.0,80.0,43.0,43.0,,,,,,87.0,164.0,9.0,6.0,,,
20240831,120407,16.0,0.0,92.0,88.0,,,,,,89.0,444.0,8.0,5.0,,,
20240831,120408,12.0,0.0,27.0,27.0,,,,,,62.0,280.0,6.0,4.0,,,
20240831,120409,12.0,0.0,13.0,13.0,,,,,,60.0,100.0,2.0,3.0,,,
20240831,120410,24.0,0.0,48.0,45.0,,,,,,169.0,170.0,7.0,4.0,,,
20240831,120411,,,37.0,35.0,,,,,,108.0,38.0,5.0,4.0,,,
20240831,120412,,,50.0,50.0,,,,,,63.0,225.0,4.0,2.0,,,
20240831,120413,16.0,0.0,62.0,59.0,,,,,,88.0,154.0,6.0,7.0,,,
20240831,120414,0.0,21.0,9.0,9.0,,,,,,42.0,133.0,8.0,3.0,,,
20240831,120415,0.0,29.0,114.0,110.0,,,,,,157.0,155.0,9.0,11.0,,,
20240831,120416,16.0,58.0,159.0,157.0,,,,,,119.0,293.0,12.0,15.0,,,
20240831,120417,12.0,0.0,48.0,48.0,1640.0,,2.0,400.0,0.0,74.0,111.0,6.0,9.0,,,
20240831,120418,0.0,95.0,103.0,99.0,,,,,,127.0,193.0,9.0,5.0,,,
20240831,120419,0.0,22.0,26.0,26.0,1640.0,,2.0,400.0,0.0,102.0,219.0,13.0,40.0,,,
20240831,120420,12.0,0.0,7.0,7.0,,,,,,84.0,91.0,2.0,4.0,,,
20240831,120421,43.0,0.0,90.0,88.0,,,,,,113.0,427.0,5.0,9.0,,,
20240831,120422,0.0,14.0,64.0,62.0,,,,,,81.0,75.0,8.0,10.0,,,
20240831,120423,0.0,60.0,77.0,75.0,,,,,,99.0,154.0,13.0,1.0,,,
20240831,120424,0.0,85.0,83.0,81.0,,,,,,104.0,498.0,9.0,5.0,,,
20240831,120425,0.0,32.0,35.0,35.0,,,,,,95.0,102.0,6.0,3.0,,,
20240831,120426,0.0,85.0,93.0,93.0,1640.0,,2.0,400.0,0.0,114.0,202.0,12.0,4.0,1.0,1169.0,488.0
20240831,120427,0.0,10.0,67.0,65.0,,,,0.0,380.0,133.0,180.0,12.0,6.0,,,
20240831,120428,36.0,0.0,103.0,99.0,,,,,,92.0,421.0,8.0,16.0,,,
20240831,120429,,,6.0,4.0,,,,,,67.0,36.0,5.0,3.0,,,
20240831,120430,,,46.0,40.0,,,,,,76.0,245.0,3.0,10.0,,,
20240831,120431,36.0,0.0,252.0,245.0,,,,,,271.0,569.0,22.0,28.0,,,
20240831,120432,16.0,0.0,51.0,50.0,,,,,,91.0,97.0,6.0,4.0,,,
20240831,120433,,,18.0,18.0,,,,,,110.0,94.0,6.0,4.0,,,
20240831,120434,40.0,0.0,98.0,84.0,,,,,,271.0,235.0,10.0,15.0,,,
20240831,120501,0.0,12.0,136.0,131.0,,,,,,461.0,2357.0,27.0,62.0,,,
20240831,120502,100.0,0.0,255.0,243.0,,,,,,287.0,726.0,17.0,33.0,,,
20240831,120503,0.0,58.0,16.0,16.0,,,,,,156.0,115.0,12.0,9.0,1.0,181.0,149.0
20240831,120504,0.0,100.0,342.0,337.0,1639.0,,2.0,400.0,0.0,557.0,845.0,73.0,33.0,,,
20240831,120601,108.0,446.0,1056.0,940.0,,,,0.0,400.0,1116.0,3595.0,119.0,264.0,1.0,501.0,139.0
20240831,120602,0.0,100.0,109.0,108.0,,,,,,282.0,581.0,26.0,55.0,,,
20240831,120603,20.0,120.0,396.0,394.0,1845.0,,2.0,450.0,0.0,307.0,895.0,28.0,54.0,1.0,566.0,333.0
20240831,120604,76.0,503.0,1840.0,1748.0,0.0,3.0,,0.0,800.0,1168.0,5200.0,135.0,188.0,2.0,1728.0,575.0
20240831,120605,0.0,151.0,244.0,242.0,,,,0.0,1053.0,220.0,447.0,33.0,33.0,,,
20240831,120606,105.0,1241.0,3710.0,3410.0,,,,0.0,400.0,2267.0,15851.0,315.0,546.0,6.0,5443.0,2252.0
20240831,120607,96.0,443.0,1051.0,997.0,,,,0.0,429.0,893.0,5255.0,166.0,132.0,,,
20240831,120608,0.0,945.0,3079.0,2869.0,3567.0,,4.0,870.0,3146.0,892.0,12469.0,295.0,114.0,2.0,2113.0,916.0
20240831,120609,0.0,199.0,157.0,143.0,,,,,,95.0,922.0,33.0,27.0,,,
20240831,120699,,,,,,,,,,,,,,,,
20240831,120701,132.0,419.0,432.0,356.0,,,,,,1052.0,4755.0,80.0,134.0,,,
20240831,120702,32.0,110.0,109.0,100.0,,,,,,650.0,1554.0,40.0,29.0,,,
20240831,120703,0.0,62.0,120.0,120.0,,,,0.0,700.0,207.0,260.0,11.0,4.0,,,
20240831,120704,0.0,221.0,605.0,585.0,,,,0.0,1309.0,676.0,2223.0,52.0,56.0,,,
20240831,120705,20.0,80.0,31.0,30.0,,,,,,127.0,326.0,11.0,9.0,,,
20240831,120706,0.0,227.0,261.0,247.0,,,,,,286.0,1275.0,42.0,34.0,,,
20240831,120707,0.0,121.0,169.0,161.0,1640.0,,2.0,400.0,400.0,328.0,664.0,20.0,33.0,,,
20240831,120708,0.0,81.0,157.0,154.0,,,,0.0,400.0,460.0,548.0,21.0,15.0,1.0,319.0,147.0
20240831,120709,0.0,169.0,350.0,341.0,,,,0.0,853.0,425.0,705.0,19.0,24.0,1.0,515.0,251.0
20240831,120801,16.0,31.0,42.0,41.0,,,,,,114.0,1717.0,18.0,20.0,,,
20240831,120802,,,15.0,13.0,,,,,,46.0,77.0,7.0,3.0,1.0,536.0,217.0
20240831,120803,,,12.0,13.0,,,,,,38.0,222.0,6.0,4.0,,,
20240831,120804,,,24.0,22.0,,,,,,44.0,113.0,8.0,8.0,,,
20240831,120805,16.0,23.0,11.0,11.0,,,,,,7.0,624.0,9.0,1.0,,,
20240831,120806,16.0,7.0,3.0,3.0,,,,,,19.0,150.0,4.0,2.0,,,
20240831,120807,,,10.0,10.0,,,,,,64.0,125.0,5.0,1.0,,,
20240831,120808,16.0,23.0,48.0,44.0,,,,,,121.0,495.0,12.0,26.0,,,
20240831,120809,,,16.0,17.0,,,,,,49.0,165.0,3.0,,,,
20240831,120810,,,7.0,6.0,,,,,,26.0,364.0,11.0,6.0,,,
20240831,120901,52.0,121.0,221.0,192.0,,,,,,313.0,3829.0,34.0,86.0,,,
20240831,120902,0.0,135.0,143.0,139.0,,,,,,351.0,1224.0,20.0,34.0,,,
20240831,120903,0.0,130.0,133.0,131.0,,,,,,215.0,783.0,9.0,19.0,,,
20240831,120904,16.0,20.0,41.0,41.0,,,,,,159.0,302.0,7.0,20.0,,,
20240831,120905,36.0,0.0,134.0,130.0,,,,,,332.0,996.0,8.0,24.0,,,
20240831,120906,0.0,100.0,41.0,40.0,,,,,,178.0,242.0,10.0,17.0,,,
20240831,120907,0.0,89.0,157.0,158.0,,,,,,328.0,312.0,15.0,19.0,,,
20240831,120908,0.0,110.0,138.0,134.0,,,,,,211.0,434.0,5.0,21.0,,,
20240831,120909,0.0,83.0,154.0,149.0,,,,,,248.0,514.0,16.0,34.0,,,
20240831,130101,,,179.0,171.0,,,,,,187.0,26234.0,100.0,143.0,,,
20240831,130102,438.0,0.0,2504.0,2316.0,,,,,,1851.0,21282.0,97.0,362.0,,,
20240831,130103,27.0,0.0,498.0,428.0,,,,,,980.0,6707.0,21.0,204.0,,,
20240831,130104,201.0,912.0,550.0,476.0,,,,,,638.0,9456.0,57.0,140.0,,,
20240831,130105,160.0,5.0,1344.0,1145.0,,,,,,1448.0,16939.0,80.0,422.0,,,
20240831,130106,60.0,150.0,303.0,243.0,,,,,,490.0,5085.0,51.0,178.0,,,
20240831,130107,40.0,209.0,156.0,129.0,,,,,,257.0,3706.0,26.0,64.0,,,
20240831,130108,,,236.0,231.0,,,,,,208.0,981.0,14.0,45.0,,,
20240831,130109,21.0,0.0,583.0,538.0,,,,,,201.0,2480.0,8.0,119.0,,,
20240831,130110,0.0,120.0,363.0,354.0,,,,,,378.0,706.0,21.0,49.0,,,
20240831,130111,,,162.0,142.0,,,,,,283.0,5067.0,23.0,116.0,,,
20240831,130112,,,1353.0,1242.0,,,,,,475.0,,,168.0,,,
20240831,130201,80.0,0.0,78.0,72.0,,,,,,145.0,912.0,10.0,59.0,,,
20240831,130202,0.0,117.0,154.0,139.0,,,,,,419.0,1665.0,25.0,162.0,,,
20240831,130203,,,61.0,57.0,,,,,,108.0,541.0,14.0,50.0,,,
20240831,130204,,,18.0,17.0,,,,,,34.0,210.0,7.0,25.0,,,
20240831,130205,52.0,0.0,684.0,633.0,,,,,,511.0,4313.0,37.0,146.0,,,
20240831,130206,48.0,120.0,154.0,152.0,,,,,,85.0,1577.0,23.0,46.0,,,
20240831,130207,,,107.0,95.0,,,,,,158.0,637.0,9.0,168.0,,,
20240831,130208,,,241.0,210.0,,,,,,211.0,2099.0,22.0,168.0,,,
20240831,130301,0.0,110.0,357.0,351.0,,,,,,320.0,1086.0,50.0,36.0,,,
20240831,130302,0.0,110.0,459.0,421.0,,,,,,202.0,936.0,23.0,39.0,,,
20240831,130303,0.0,70.0,254.0,244.0,,,,,,197.0,494.0,18.0,39.0,,,
20240831,130304,0.0,132.0,150.0,146.0,,,,,,156.0,646.0,22.0,33.0,,,
20240831,130305,0.0,118.0,212.0,202.0,,,,,,192.0,529.0,28.0,36.0,,,
20240831,130306,0.0,65.0,68.0,68.0,,,,,,83.0,227.0,7.0,1.0,,,
20240831,130401,60.0,130.0,1314.0,1208.0,,,,,,816.0,6300.0,55.0,177.0,,,
20240831,130402,16.0,200.0,1269.0,1214.0,,,,,,645.0,4392.0,46.0,102.0,,,
20240831,130403,96.0,0.0,600.0,585.0,,,,,,384.0,1973.0,30.0,186.0,,,
20240831,130501,0.0,108.0,1218.0,1179.0,,,,0.0,303.0,1047.0,2448.0,86.0,119.0,1.0,299.0,232.0
20240831,130502,0.0,109.0,628.0,587.0,,,,0.0,900.0,482.0,1250.0,46.0,36.0,1.0,883.0,426.0
20240831,130503,0.0,200.0,662.0,642.0,,,,0.0,900.0,431.0,1638.0,64.0,45.0,,,
20240831,130504,0.0,231.0,630.0,605.0,,,,0.0,740.0,401.0,1202.0,49.0,26.0,,,
20240831,130601,72.0,293.0,2020.0,1979.0,,,,0.0,1212.0,1694.0,5162.0,105.0,201.0,,,
20240831,130602,0.0,402.0,1055.0,1035.0,,,,0.0,772.0,529.0,1934.0,61.0,101.0,,,
20240831,130604,,,221.0,217.0,,,,,,189.0,426.0,19.0,45.0,,,
20240831,130605,,,299.0,285.0,,,,,,411.0,1188.0,32.0,17.0,1.0,1080.0,815.0
20240831,130606,,,65.0,65.0,,,,,,72.0,106.0,6.0,3.0,,,
20240831,130608,0.0,39.0,263.0,257.0,1640.0,,2.0,400.0,0.0,252.0,641.0,20.0,33.0,,,
20240831,130610,,,43.0,40.0,,,,,,58.0,69.0,4.0,4.0,,,
20240831,130611,0.0,267.0,454.0,446.0,,,,0.0,400.0,549.0,826.0,46.0,60.0,,,
20240831,130613,0.0,311.0,817.0,790.0,1640.0,,2.0,400.0,402.0,497.0,1713.0,46.0,72.0,,,
20240831,130614,0.0,578.0,2001.0,1952.0,,,,0.0,1250.0,1649.0,6173.0,160.0,175.0,,,
20240831,130701,20.0,0.0,176.0,170.0,,,,,,341.0,1499.0,16.0,36.0,,,
20240831,130702,241.0,0.0,909.0,853.0,,,,,,739.0,4733.0,40.0,227.0,,,
20240831,130703,,,66.0,66.0,,,,,,92.0,678.0,5.0,17.0,,,
20240831,130704,92.0,0.0,166.0,152.0,,,,,,344.0,2620.0,16.0,34.0,,,
20240831,130705,,,913.0,886.0,,,,,,598.0,2695.0,28.0,53.0,,,
20240831,130801,,,1195.0,1142.0,,,,,,1026.0,2979.0,81.0,224.0,1.0,1266.0,833.0
20240831,130802,0.0,165.0,352.0,346.0,,,,,,245.0,1055.0,25.0,23.0,,,
20240831,130803,0.0,509.0,1710.0,1652.0,3280.0,,4.0,800.0,0.0,807.0,3788.0,73.0,63.0,,,
20240831,130804,0.0,198.0,671.0,653.0,,,,0.0,662.0,540.0,1228.0,42.0,69.0,1.0,2627.0,1226.0
20240831,130805,0.0,73.0,104.0,98.0,1640.0,,2.0,400.0,0.0,105.0,187.0,9.0,18.0,,,
20240831,130806,0.0,170.0,426.0,409.0,1640.0,,2.0,400.0,0.0,299.0,848.0,29.0,26.0,,,
20240831,130807,,,152.0,151.0,,,,,,93.0,243.0,19.0,39.0,,,
20240831,130808,0.0,370.0,644.0,608.0,,,,,,430.0,3881.0,49.0,27.0,,,
20240831,130809,0.0,104.0,217.0,182.0,,,,,,108.0,2855.0,35.0,10.0,,,
20240831,130810,,,77.0,73.0,,,,,,143.0,437.0,15.0,2.0,,,
20240831,130811,0.0,99.0,255.0,249.0,1640.0,,2.0,400.0,0.0,320.0,351.0,21.0,47.0,,,
20240831,130812,0.0,100.0,413.0,407.0,,,,0.0,395.0,298.0,629.0,18.0,52.0,,,
20240831,130813,0.0,86.0,250.0,243.0,0.0,2.0,,0.0,400.0,284.0,613.0,19.0,29.0,,,
20240831,130901,0.0,1601.0,3524.0,3330.0,,,,0.0,827.0,1989.0,15521.0,137.0,276.0,,,
20240831,130902,0.0,890.0,2015.0,1928.0,3280.0,,4.0,800.0,805.0,924.0,4776.0,120.0,84.0,,,
20240831,130903,0.0,269.0,997.0,947.0,,,,,,499.0,2539.0,54.0,39.0,1.0,583.0,406.0
20240831,130904,0.0,320.0,967.0,953.0,,,,0.0,791.0,677.0,2216.0,46.0,61.0,,,
20240831,130905,0.0,565.0,1777.0,1691.0,3280.0,,4.0,800.0,460.0,1011.0,2657.0,66.0,94.0,1.0,153.0,148.0
20240831,130906,0.0,476.0,1311.0,1211.0,,,,0.0,400.0,792.0,3411.0,84.0,57.0,1.0,1705.0,861.0
20240831,130907,0.0,422.0,1021.0,989.0,1640.0,,2.0,400.0,999.0,618.0,2446.0,62.0,107.0,1.0,228.0,176.0
20240831,130908,0.0,397.0,1380.0,1277.0,,,,0.0,400.0,854.0,3388.0,73.0,146.0,1.0,1243.0,907.0
20240831,131001,0.0,507.0,1873.0,1826.0,,,,0.0,798.0,1562.0,4264.0,137.0,92.0,1.0,683.0,320.0
20240831,131002,0.0,164.0,451.0,446.0,,,,,,410.0,1325.0,26.0,45.0,,,
20240831,131003,0.0,261.0,386.0,377.0,,,,0.0,425.0,397.0,1054.0,28.0,37.0,,,
20240831,131004,,,190.0,187.0,1640.0,,2.0,400.0,0.0,195.0,359.0,11.0,14.0,,,
20240831,131005,0.0,99.0,224.0,221.0,,,,,,247.0,405.0,17.0,16.0,,,
20240831,131006,0.0,343.0,771.0,735.0,1640.0,,2.0,400.0,0.0,457.0,2259.0,63.0,59.0,,,
20240831,131007,0.0,120.0,319.0,315.0,,,,0.0,400.0,349.0,447.0,19.0,50.0,,,
20240831,131008,0.0,160.0,356.0,338.0,1640.0,,2.0,400.0,409.0,314.0,873.0,30.0,12.0,,,
20240831,131101,0.0,211.0,999.0,975.0,,,,,,637.0,2181.0,70.0,158.0,,,
20240831,131102,0.0,40.0,530.0,518.0,,,,0.0,384.0,431.0,816.0,42.0,47.0,1.0,1066.0,842.0
20240831,131103,0.0,90.0,214.0,203.0,,,,,,186.0,359.0,20.0,40.0,,,
20240831,131104,0.0,271.0,566.0,548.0,,,,0.0,328.0,278.0,1561.0,48.0,32.0,,,
20240831,131201,101.0,300.0,992.0,894.0,,,,,,867.0,11201.0,99.0,84.0,,,
20240831,131202,161.0,150.0,1376.0,1291.0,,,,,,683.0,8879.0,51.0,104.0,,,
20240831,131203,0.0,80.0,487.0,458.0,,,,,,252.0,948.0,10.0,33.0,,,
20240831,140101,160.0,0.0,1263.0,1081.0,,,,,,2071.0,11689.0,61.0,334.0,,,
20240831,140102,64.0,22.0,261.0,243.0,,,,,,720.0,2349.0,38.0,98.0,,,
20240831,140103,40.0,0.0,200.0,194.0,,,,,,332.0,1643.0,10.0,60.0,,,
20240831,140104,,,21.0,17.0,,,,,,13.0,137.0,2.0,5.0,,,
20240831,140105,408.0,0.0,1502.0,1279.0,,,,,,1614.0,8180.0,31.0,457.0,,,
20240831,140106,68.0,0.0,666.0,605.0,,,,,,590.0,2874.0,16.0,308.0,,,
20240831,140107,124.0,30.0,224.0,222.0,,,,,,588.0,1692.0,20.0,89.0,,,
20240831,140108,56.0,460.0,496.0,419.0,,,,,,1141.0,4177.0,39.0,77.0,,,
20240831,140109,0.0,10.0,55.0,55.0,,,,,,185.0,365.0,8.0,30.0,,,
20240831,140110,104.0,19.0,164.0,162.0,,,,,,669.0,1025.0,22.0,76.0,,,
20240831,140111,,,165.0,158.0,,,,,,218.0,1138.0,11.0,54.0,,,
20240831,140112,0.0,80.0,363.0,326.0,,,,,,397.0,3665.0,35.0,148.0,,,
20240831,140113,80.0,80.0,196.0,196.0,,,,,,467.0,2503.0,16.0,64.0,,,
20240831,140114,28.0,0.0,179.0,175.0,,,,,,224.0,1690.0,7.0,37.0,,,
20240831,140115,88.0,54.0,206.0,197.0,,,,,,439.0,1459.0,20.0,211.0,,,
20240831,140116,64.0,13.0,134.0,129.0,,,,,,333.0,1735.0,29.0,138.0,,,
20240831,140117,128.0,58.0,191.0,182.0,,,,,,287.0,2255.0,19.0,113.0,,,
20240831,140118,0.0,60.0,242.0,197.0,,,,,,250.0,2866.0,25.0,130.0,,,
20240831,140119,,,85.0,82.0,,,,,,124.0,932.0,11.0,39.0,,,
20240831,140120,0.0,20.0,296.0,255.0,,,,,,256.0,2818.0,18.0,154.0,,,
20240831,140201,128.0,0.0,319.0,276.0,,,,,,389.0,6162.0,25.0,123.0,,,
20240831,140202,0.0,490.0,1462.0,1413.0,1640.0,2.0,2.0,400.0,850.0,849.0,3438.0,145.0,114.0,,,
20240831,140203,0.0,510.0,1682.0,1644.0,,,,0.0,258.0,1187.0,4133.0,127.0,80.0,1.0,578.0,337.0
20240831,140204,0.0,70.0,144.0,135.0,,,,,,249.0,561.0,16.0,37.0,,,
20240831,140205,0.0,271.0,511.0,497.0,,,,,,809.0,5208.0,72.0,99.0,,,
20240831,140206,,,355.0,322.0,,,,,,451.0,1265.0,12.0,134.0,,,
20240831,140301,84.0,679.0,1233.0,1085.0,,,,,,1175.0,10504.0,57.0,366.0,,,
20240831,140302,,,172.0,170.0,,,,,,89.0,232.0,4.0,5.0,,,
20240831,140303,92.0,256.0,342.0,330.0,,,,,,654.0,1942.0,27.0,93.0,,,
20240831,140304,116.0,151.0,384.0,369.0,,,,,,449.0,4697.0,45.0,140.0,,,
20240831,140305,0.0,230.0,533.0,504.0,,,,,,1083.0,3449.0,48.0,174.0,,,
20240831,140306,268.0,2160.0,3683.0,3610.0,,,,0.0,447.0,1416.0,14147.0,122.0,296.0,,,
20240831,140307,60.0,400.0,590.0,550.0,,,,,,1440.0,5239.0,68.0,207.0,,,
20240831,140308,62.0,1314.0,923.0,895.0,,,,0.0,403.0,2246.0,9535.0,222.0,271.0,,,
20240831,140309,24.0,140.0,286.0,278.0,,,,,,534.0,2154.0,30.0,84.0,,,
20240831,140310,0.0,381.0,1391.0,1351.0,,,,0.0,402.0,1359.0,3264.0,101.0,94.0,,,
20240831,140311,,,452.0,413.0,,,,,,509.0,2733.0,18.0,81.0,,,
20240831,140312,100.0,341.0,601.0,581.0,,,,,,1150.0,4019.0,46.0,174.0,,,
20240831,150101,,,509.0,388.0,,,,,,1472.0,20772.0,89.0,443.0,,,
20240831,150102,75.0,0.0,565.0,476.0,,,,,,695.0,7561.0,24.0,312.0,,,
20240831,150103,858.0,0.0,1548.0,1122.0,,,,,,1901.0,50548.0,197.0,744.0,,,
20240831,150104,,,7.0,7.0,,,,,,109.0,2343.0,10.0,32.0,,,
20240831,150105,,,44.0,39.0,,,,,,457.0,4358.0,18.0,135.0,,,
20240831,150106,341.0,211.0,2213.0,1746.0,,,,,,3137.0,29345.0,115.0,1012.0,,,
20240831,150107,55.0,0.0,75.0,41.0,,,,,,267.0,4661.0,23.0,85.0,,,
20240831,150108,56.0,0.0,454.0,339.0,,,,,,1079.0,19800.0,60.0,566.0,,,
20240831,150109,91.0,0.0,159.0,111.0,,,,,,510.0,2828.0,21.0,126.0,,,
20240831,150110,162.0,0.0,1714.0,1268.0,,,,,,2519.0,43237.0,142.0,958.0,,,
20240831,150111,120.0,0.0,623.0,411.0,,,,,,1164.0,17867.0,64.0,431.0,,,
20240831,150112,,,1046.0,806.0,,,,,,1723.0,18725.0,60.0,757.0,,,
20240831,150113,,,7.0,6.0,,,,,,175.0,1261.0,4.0,40.0,,,
20240831,150114,,,65.0,53.0,,,,,,121.0,5250.0,12.0,31.0,,,
20240831,150115,92.0,0.0,287.0,209.0,,,,,,632.0,13129.0,49.0,220.0,,,
20240831,150116,,,15.0,11.0,,,,,,89.0,2013.0,4.0,24.0,,,
20240831,150117,,,201.0,148.0,,,,,,539.0,24148.0,60.0,280.0,,,
20240831,150118,350.0,0.0,1317.0,1004.0,,,,,,2503.0,14726.0,78.0,492.0,,,
20240831,150119,112.0,0.0,608.0,502.0,,,,,,769.0,8195.0,31.0,394.0,,,
20240831,150120,,,11.0,8.0,,,,,,112.0,2123.0,10.0,43.0,,,
20240831,150121,,,14.0,11.0,,,,,,101.0,1314.0,5.0,37.0,,,
20240831,150122,,,2.0,2.0,,,,,,31.0,1474.0,7.0,11.0,,,
20240831,150123,287.0,0.0,998.0,808.0,,,,,,1463.0,13072.0,74.0,302.0,,,
20240831,150124,,,108.0,85.0,,,,,,261.0,1921.0,9.0,62.0,,,
20240831,150125,279.0,0.0,2520.0,2092.0,,,,,,2679.0,33056.0,146.0,1132.0,,,
20240831,150126,,,41.0,23.0,,,,,,90.0,971.0,2.0,13.0,,,
20240831,150127,,,31.0,25.0,,,,,,105.0,573.0,2.0,25.0,,,
20240831,150128,,,563.0,421.0,,,,,,1300.0,15708.0,58.0,409.0,,,
20240831,150129,,,18.0,16.0,,,,,,58.0,308.0,3.0,28.0,,,
20240831,150130,,,4.0,4.0,,,,,,32.0,2374.0,8.0,17.0,,,
20240831,150131,,,,,,,,,,16.0,462.0,3.0,5.0,,,
20240831,150132,803.0,0.0,3967.0,2969.0,,,,,,5147.0,72760.0,235.0,1641.0,,,
20240831,150133,195.0,0.0,857.0,722.0,,,,,,2083.0,24551.0,74.0,786.0,,,
20240831,150134,,,64.0,41.0,,,,,,134.0,2608.0,14.0,38.0,,,
20240831,150135,,,840.0,625.0,,,,,,1608.0,33384.0,108.0,855.0,,,
20240831,150136,,,18.0,14.0,,,,,,160.0,2969.0,10.0,82.0,,,
20240831,150137,,,476.0,370.0,,,,,,516.0,16396.0,45.0,292.0,,,
